claim_id,employee_id,claim_date,expense_category,vendor_name,currency,amount_local,amount_usd,fx_rate,project_code,cost_center,approval_status,approver_id,receipt_attached,notes,reimbursable
EXP-0001791,EMP-001477,2024-05-25,Office Supplies,Vendor-145,JPY,8487.82,56.87,0.0067,PROJ-002,CC-0006,PENDING,MGR-001,Y,,N
EXP-0001792,EMP-001386,2024-01-24,Office Supplies,Vendor-27,INR,14233.97,170.81,0.012,PROJ-030,CC-0020,APPROVED,MGR-002,Y,Conference attendance,Y
EXP-0001793,EMP-000354,2024-02-09,Travel-Air,Vendor-54,INR,10176.45,122.12,0.012,PROJ-038,CC-0007,REJECTED,MGR-002,Y,Team lunch,N
EXP-0001794,EMP-001869,2024-04-27,Office Supplies,Vendor-47,SGD,13411.76,9924.7,0.74,PROJ-047,CC-0003,PENDING,MGR-003,N,,Y
EXP-0001795,EMP-000323,2025-01-21,Telecoms,Vendor-38,GBP,11112.08,14112.34,1.27,PROJ-008,CC-0001,REJECTED,MGR-001,Y,Team lunch,Y
EXP-0001796,EMP-000856,2024-02-13,Travel-Air,Vendor-144,EUR,2608.31,2843.06,1.09,PROJ-009,CC-0005,PENDING,MGR-003,Y,Team lunch,N
EXP-0001797,EMP-000111,2024-11-19,Client Entertainment,Vendor-159,EUR,6815.91,7429.34,1.09,PROJ-036,CC-0011,CANCELLED,MGR-003,Y,Client visit,Y
EXP-0001798,EMP-000309,2024-06-11,Marketing Materials,Vendor-178,USD,6009.44,6009.44,1.0,PROJ-048,CC-0001,APPROVED,MGR-001,Y,,Y
EXP-0001799,EMP-001442,2025-03-05,Software License,Vendor-129,AUD,3887.71,2527.01,0.65,PROJ-038,CC-0011,PENDING,MGR-003,Y,Team lunch,N
EXP-0001800,EMP-000854,2024-01-20,Office Supplies,Vendor-68,USD,12671.19,12671.19,1.0,PROJ-029,CC-0005,REJECTED,MGR-002,N,Monthly subscription,N
EXP-0001801,EMP-000954,2024-09-13,Training,Vendor-127,CAD,6801.2,5032.89,0.74,PROJ-036,CC-0018,REJECTED,MGR-001,Y,Conference attendance,N
EXP-0001802,EMP-000959,2025-04-14,Travel-Air,Vendor-112,JPY,4778.03,32.01,0.0067,PROJ-006,CC-0005,CANCELLED,MGR-001,Y,Client visit,N
EXP-0001803,EMP-000280,2025-06-08,Travel-Ground,Vendor-103,USD,11935.53,11935.53,1.0,PROJ-044,CC-0003,CANCELLED,MGR-002,Y,Team lunch,Y
EXP-0001804,EMP-001773,2025-05-19,Travel-Hotel,Vendor-166,USD,5130.59,5130.59,1.0,PROJ-034,CC-0014,APPROVED,MGR-002,Y,,N
EXP-0001805,EMP-000153,2025-02-15,Office Supplies,Vendor-79,USD,11925.53,11925.53,1.0,PROJ-031,CC-0019,REJECTED,MGR-003,Y,Client visit,N
EXP-0001806,EMP-001803,2024-06-27,Client Entertainment,Vendor-35,CAD,13464.53,9963.75,0.74,PROJ-036,CC-0012,PENDING,MGR-002,Y,Conference attendance,N
EXP-0001807,EMP-001237,2024-03-28,Telecoms,Vendor-143,USD,1280.26,1280.26,1.0,PROJ-044,CC-0009,APPROVED,MGR-003,Y,Conference attendance,Y
EXP-0001808,EMP-001054,2025-02-13,Training,Vendor-27,SGD,27.61,20.43,0.74,PROJ-024,CC-0006,APPROVED,MGR-002,Y,,Y
EXP-0001809,EMP-000585,2024-02-29,Client Entertainment,Vendor-58,USD,7074.72,7074.72,1.0,PROJ-015,CC-0014,REJECTED,MGR-003,Y,,N
EXP-0001810,EMP-001328,2024-10-27,Office Supplies,Vendor-22,SGD,10493.82,7765.43,0.74,PROJ-043,CC-0002,REJECTED,MGR-001,Y,Conference attendance,Y
EXP-0001811,EMP-000105,2024-04-18,Training,Vendor-143,USD,10147.52,10147.52,1.0,PROJ-048,CC-0012,APPROVED,MGR-003,N,Conference attendance,N
EXP-0001812,EMP-001363,2024-10-22,Telecoms,Vendor-122,USD,2237.47,2237.47,1.0,PROJ-011,CC-0008,PENDING,MGR-001,Y,Conference attendance,Y
EXP-0001813,EMP-001279,2025-04-29,Client Entertainment,Vendor-166,SGD,5473.47,4050.37,0.74,PROJ-030,CC-0011,PENDING,MGR-003,Y,Monthly subscription,N
EXP-0001814,EMP-001557,2024-06-20,Software License,Vendor-39,AUD,3823.53,2485.29,0.65,PROJ-025,CC-0020,REJECTED,MGR-003,N,Conference attendance,N
EXP-0001815,EMP-000232,2024-12-23,Meals,Vendor-113,GBP,6072.91,7712.6,1.27,PROJ-019,CC-0002,REJECTED,MGR-001,N,Client visit,N
EXP-0001816,EMP-001617,2025-03-09,Office Supplies,Vendor-190,CAD,13027.29,9640.19,0.74,PROJ-037,CC-0020,CANCELLED,MGR-002,Y,,N
EXP-0001817,EMP-000656,2024-12-17,Training,Vendor-197,USD,12563.87,12563.87,1.0,PROJ-006,CC-0015,REJECTED,MGR-003,Y,Monthly subscription,N
EXP-0001818,EMP-000162,2024-10-08,Client Entertainment,Vendor-151,JPY,7748.01,51.91,0.0067,PROJ-040,CC-0002,APPROVED,MGR-001,Y,,N
EXP-0001819,EMP-000093,2024-12-30,Training,Vendor-66,EUR,4255.79,4638.81,1.09,PROJ-017,CC-0011,APPROVED,MGR-003,Y,Client visit,Y
EXP-0001820,EMP-000499,2024-11-20,Travel-Ground,Vendor-113,AUD,5614.54,3649.45,0.65,PROJ-048,CC-0019,APPROVED,MGR-001,Y,Conference attendance,Y
EXP-0001821,EMP-001765,2024-03-13,Marketing Materials,Vendor-65,INR,12012.21,144.15,0.012,PROJ-027,CC-0014,REJECTED,MGR-003,N,Client visit,Y
EXP-0001822,EMP-001182,2025-02-25,Travel-Hotel,Vendor-129,CAD,5360.92,3967.08,0.74,PROJ-043,CC-0007,APPROVED,MGR-003,Y,,Y
EXP-0001823,EMP-001744,2024-01-09,Travel-Air,Vendor-40,AUD,10400.77,6760.5,0.65,PROJ-010,CC-0014,REJECTED,MGR-001,Y,,N
EXP-0001824,EMP-001744,2024-12-05,Client Entertainment,Vendor-140,EUR,139.69,152.26,1.09,PROJ-011,CC-0019,CANCELLED,MGR-003,Y,,Y
EXP-0001825,EMP-001648,2024-10-15,Training,Vendor-175,GBP,12809.44,16267.99,1.27,PROJ-017,CC-0020,REJECTED,MGR-002,Y,Team lunch,Y
EXP-0001826,EMP-000508,2025-04-11,Travel-Hotel,Vendor-124,AUD,2625.83,1706.79,0.65,PROJ-047,CC-0018,REJECTED,MGR-003,Y,Client visit,Y
EXP-0001827,EMP-000939,2024-07-06,Training,Vendor-87,AUD,6452.4,4194.06,0.65,PROJ-035,CC-0002,REJECTED,MGR-002,N,,Y
EXP-0001828,EMP-001931,2025-03-14,Telecoms,Vendor-129,JPY,6695.75,44.86,0.0067,PROJ-034,CC-0020,CANCELLED,MGR-003,Y,Team lunch,N
EXP-0001829,EMP-001051,2024-09-21,Training,Vendor-195,AUD,4188.92,2722.8,0.65,PROJ-019,CC-0003,PENDING,MGR-002,Y,Conference attendance,Y
EXP-0001830,EMP-001824,2024-01-04,Software License,Vendor-155,CAD,6245.07,4621.35,0.74,PROJ-028,CC-0006,CANCELLED,MGR-002,Y,,Y
EXP-0001831,EMP-000511,2025-06-12,Telecoms,Vendor-7,AUD,5659.38,3678.6,0.65,PROJ-008,CC-0005,REJECTED,MGR-003,Y,Monthly subscription,N
EXP-0001832,EMP-001615,2024-12-23,Office Supplies,Vendor-31,CAD,6334.77,4687.73,0.74,PROJ-005,CC-0012,CANCELLED,MGR-003,Y,Client visit,Y
EXP-0001833,EMP-000128,2025-04-21,Travel-Air,Vendor-169,CAD,13018.49,9633.68,0.74,PROJ-027,CC-0011,REJECTED,MGR-003,Y,Monthly subscription,Y
EXP-0001834,EMP-000269,2024-05-13,Training,Vendor-163,GBP,5687.72,7223.4,1.27,PROJ-020,CC-0008,PENDING,MGR-001,N,Team lunch,Y
EXP-0001835,EMP-000848,2024-06-14,Client Entertainment,Vendor-77,SGD,1020.41,755.1,0.74,PROJ-030,CC-0012,CANCELLED,MGR-001,Y,Conference attendance,Y
EXP-0001836,EMP-001431,2024-01-15,Training,Vendor-140,GBP,3153.51,4004.96,1.27,PROJ-012,CC-0018,CANCELLED,MGR-003,Y,Team lunch,N
EXP-0001837,EMP-001807,2024-11-01,Software License,Vendor-160,GBP,4791.06,6084.65,1.27,PROJ-033,CC-0011,CANCELLED,MGR-002,N,Monthly subscription,N
EXP-0001838,EMP-000608,2024-03-22,Marketing Materials,Vendor-8,INR,10632.68,127.59,0.012,PROJ-011,CC-0018,PENDING,MGR-002,N,Conference attendance,Y
EXP-0001839,EMP-000085,2024-11-19,Telecoms,Vendor-70,JPY,6497.54,43.53,0.0067,PROJ-025,CC-0019,REJECTED,MGR-001,N,,N
EXP-0001840,EMP-000673,2024-06-06,Travel-Air,Vendor-63,SGD,13252.59,9806.92,0.74,PROJ-006,CC-0008,PENDING,MGR-003,Y,Conference attendance,Y
EXP-0001841,EMP-001880,2024-01-18,Meals,Vendor-111,CAD,11189.42,8280.17,0.74,PROJ-025,CC-0017,CANCELLED,MGR-002,N,Team lunch,N
EXP-0001842,EMP-001935,2024-12-12,Travel-Ground,Vendor-121,JPY,2051.4,13.74,0.0067,PROJ-010,CC-0017,CANCELLED,MGR-003,Y,Conference attendance,Y
EXP-0001843,EMP-001870,2025-05-09,Training,Vendor-144,EUR,104.32,113.71,1.09,PROJ-015,CC-0009,CANCELLED,MGR-001,Y,Team lunch,Y
EXP-0001844,EMP-000545,2024-12-21,Software License,Vendor-123,CAD,12359.95,9146.36,0.74,PROJ-016,CC-0011,CANCELLED,MGR-001,N,,Y
EXP-0001845,EMP-001462,2024-02-07,Travel-Air,Vendor-66,SGD,7500.59,5550.44,0.74,PROJ-022,CC-0007,REJECTED,MGR-003,Y,,N
EXP-0001846,EMP-000258,2025-04-18,Meals,Vendor-191,CAD,922.83,682.89,0.74,PROJ-041,CC-0005,PENDING,MGR-003,Y,Team lunch,Y
EXP-0001847,EMP-001616,2024-09-17,Travel-Air,Vendor-196,AUD,10640.69,6916.45,0.65,PROJ-047,CC-0005,REJECTED,MGR-002,Y,Monthly subscription,N
EXP-0001848,EMP-001630,2025-04-05,Training,Vendor-167,CAD,14716.75,10890.4,0.74,PROJ-003,CC-0010,APPROVED,MGR-001,Y,Team lunch,Y
EXP-0001849,EMP-000863,2024-10-19,Office Supplies,Vendor-166,INR,11832.84,141.99,0.012,PROJ-030,CC-0008,CANCELLED,MGR-002,Y,,Y
EXP-0001850,EMP-000571,2025-06-11,Client Entertainment,Vendor-192,AUD,14459.01,9398.36,0.65,PROJ-043,CC-0014,CANCELLED,MGR-003,N,Client visit,Y
EXP-0001851,EMP-000145,2024-06-15,Client Entertainment,Vendor-140,EUR,9357.76,10199.96,1.09,PROJ-039,CC-0011,REJECTED,MGR-003,Y,,N
EXP-0001852,EMP-001739,2025-03-09,Travel-Ground,Vendor-62,USD,168.41,168.41,1.0,PROJ-044,CC-0020,REJECTED,MGR-002,Y,Client visit,N
EXP-0001853,EMP-000845,2024-01-25,Marketing Materials,Vendor-153,AUD,486.29,316.09,0.65,PROJ-021,CC-0007,APPROVED,MGR-001,N,,Y
EXP-0001854,EMP-000502,2025-06-07,Travel-Air,Vendor-178,CAD,12893.22,9540.98,0.74,PROJ-008,CC-0008,CANCELLED,MGR-001,Y,Client visit,Y
EXP-0001855,EMP-001126,2024-02-24,Software License,Vendor-141,CAD,5344.25,3954.74,0.74,PROJ-050,CC-0003,APPROVED,MGR-003,Y,Conference attendance,N
EXP-0001856,EMP-000574,2024-07-21,Software License,Vendor-104,CAD,3108.52,2300.3,0.74,PROJ-030,CC-0001,PENDING,MGR-003,Y,Team lunch,Y
EXP-0001857,EMP-000653,2025-01-25,Software License,Vendor-156,SGD,1072.46,793.62,0.74,PROJ-028,CC-0020,REJECTED,MGR-002,Y,Monthly subscription,N
EXP-0001858,EMP-001253,2025-01-14,Software License,Vendor-7,INR,8529.51,102.35,0.012,PROJ-022,CC-0011,PENDING,MGR-003,Y,Client visit,Y
EXP-0001859,EMP-001053,2025-01-08,Client Entertainment,Vendor-20,SGD,1729.85,1280.09,0.74,PROJ-036,CC-0008,REJECTED,MGR-001,Y,Client visit,N
EXP-0001860,EMP-000127,2025-04-09,Marketing Materials,Vendor-166,EUR,12136.99,13229.32,1.09,PROJ-033,CC-0006,APPROVED,MGR-002,Y,Conference attendance,Y
EXP-0001861,EMP-001705,2025-01-18,Training,Vendor-76,EUR,1397.05,1522.78,1.09,PROJ-046,CC-0010,REJECTED,MGR-001,Y,Client visit,Y
EXP-0001862,EMP-000790,2024-09-25,Training,Vendor-52,EUR,7109.03,7748.84,1.09,PROJ-002,CC-0017,PENDING,MGR-002,Y,Client visit,N
EXP-0001863,EMP-001920,2024-04-03,Travel-Ground,Vendor-189,CAD,2592.82,1918.69,0.74,PROJ-019,CC-0010,APPROVED,MGR-003,N,,Y
EXP-0001864,EMP-001319,2024-01-23,Telecoms,Vendor-65,JPY,3510.94,23.52,0.0067,PROJ-006,CC-0006,APPROVED,MGR-003,Y,Monthly subscription,Y
EXP-0001865,EMP-000650,2024-03-03,Travel-Air,Vendor-73,INR,7178.15,86.14,0.012,PROJ-031,CC-0020,REJECTED,MGR-001,N,,Y
EXP-0001866,EMP-000833,2024-01-09,Travel-Hotel,Vendor-142,EUR,4880.51,5319.76,1.09,PROJ-039,CC-0003,APPROVED,MGR-001,Y,,Y
EXP-0001867,EMP-001455,2025-01-10,Training,Vendor-18,AUD,12017.66,7811.48,0.65,PROJ-013,CC-0007,CANCELLED,MGR-003,N,Team lunch,N
EXP-0001868,EMP-001011,2024-09-01,Client Entertainment,Vendor-33,JPY,1316.89,8.82,0.0067,PROJ-008,CC-0004,PENDING,MGR-001,N,,Y
EXP-0001869,EMP-000459,2024-02-10,Travel-Hotel,Vendor-75,CAD,7542.49,5581.44,0.74,PROJ-038,CC-0010,APPROVED,MGR-001,Y,,Y
EXP-0001870,EMP-000619,2025-01-04,Travel-Ground,Vendor-49,JPY,10164.63,68.1,0.0067,PROJ-008,CC-0019,APPROVED,MGR-003,Y,,Y
EXP-0001871,EMP-000394,2024-11-24,Office Supplies,Vendor-144,GBP,10063.81,12781.04,1.27,PROJ-047,CC-0007,APPROVED,MGR-002,N,Client visit,N
EXP-0001872,EMP-000616,2024-03-11,Training,Vendor-22,JPY,7340.95,49.18,0.0067,PROJ-001,CC-0007,APPROVED,MGR-003,Y,,N
EXP-0001873,EMP-001666,2024-01-31,Travel-Hotel,Vendor-62,AUD,546.11,354.97,0.65,PROJ-047,CC-0007,PENDING,MGR-001,N,Monthly subscription,N
EXP-0001874,EMP-001963,2025-05-19,Travel-Hotel,Vendor-66,INR,6453.56,77.44,0.012,PROJ-034,CC-0016,CANCELLED,MGR-002,Y,,N
EXP-0001875,EMP-001441,2024-06-06,Software License,Vendor-182,SGD,5207.82,3853.79,0.74,PROJ-042,CC-0015,PENDING,MGR-001,Y,Team lunch,Y
EXP-0001876,EMP-001711,2024-07-19,Training,Vendor-165,GBP,5921.67,7520.52,1.27,PROJ-033,CC-0003,APPROVED,MGR-003,Y,Monthly subscription,N
EXP-0001877,EMP-001556,2025-01-23,Meals,Vendor-16,USD,14312.05,14312.05,1.0,PROJ-028,CC-0013,CANCELLED,MGR-001,Y,Monthly subscription,N
EXP-0001878,EMP-001767,2025-02-10,Office Supplies,Vendor-176,JPY,13710.82,91.86,0.0067,PROJ-039,CC-0008,PENDING,MGR-001,N,,N
EXP-0001879,EMP-000222,2024-11-21,Marketing Materials,Vendor-3,USD,448.88,448.88,1.0,PROJ-002,CC-0019,CANCELLED,MGR-001,Y,,Y
EXP-0001880,EMP-000374,2024-08-09,Client Entertainment,Vendor-56,JPY,2976.53,19.94,0.0067,PROJ-002,CC-0013,REJECTED,MGR-003,Y,Monthly subscription,N
EXP-0001881,EMP-001334,2024-06-24,Meals,Vendor-120,CAD,9349.54,6918.66,0.74,PROJ-022,CC-0020,APPROVED,MGR-003,Y,Client visit,Y
EXP-0001882,EMP-001718,2024-05-24,Software License,Vendor-141,INR,13700.88,164.41,0.012,PROJ-022,CC-0009,REJECTED,MGR-002,Y,Client visit,Y
EXP-0001883,EMP-001974,2024-08-07,Client Entertainment,Vendor-133,JPY,11728.03,78.58,0.0067,PROJ-011,CC-0008,CANCELLED,MGR-002,N,,N
EXP-0001884,EMP-001153,2024-07-16,Travel-Ground,Vendor-62,CAD,5951.73,4404.28,0.74,PROJ-035,CC-0001,APPROVED,MGR-002,N,Team lunch,N
EXP-0001885,EMP-000638,2025-02-27,Office Supplies,Vendor-71,SGD,5467.74,4046.13,0.74,PROJ-034,CC-0014,CANCELLED,MGR-003,Y,Conference attendance,N
EXP-0001886,EMP-000181,2024-05-13,Travel-Air,Vendor-103,CAD,7371.5,5454.91,0.74,PROJ-015,CC-0004,CANCELLED,MGR-002,Y,Client visit,N
EXP-0001887,EMP-000250,2024-09-23,Software License,Vendor-132,SGD,6000.54,4440.4,0.74,PROJ-020,CC-0001,APPROVED,MGR-001,Y,Monthly subscription,Y
EXP-0001888,EMP-001115,2024-04-25,Client Entertainment,Vendor-183,INR,6596.79,79.16,0.012,PROJ-014,CC-0013,APPROVED,MGR-001,Y,,N
EXP-0001889,EMP-000792,2024-02-01,Meals,Vendor-97,GBP,1538.64,1954.07,1.27,PROJ-005,CC-0003,PENDING,MGR-002,Y,Monthly subscription,N
EXP-0001890,EMP-000553,2025-01-23,Software License,Vendor-67,INR,10642.07,127.7,0.012,PROJ-012,CC-0013,PENDING,MGR-002,Y,Client visit,N
EXP-0001891,EMP-000547,2024-01-28,Meals,Vendor-75,SGD,1351.68,1000.24,0.74,PROJ-044,CC-0009,REJECTED,MGR-002,Y,,N
EXP-0001892,EMP-000059,2024-01-10,Meals,Vendor-2,JPY,11821.06,79.2,0.0067,PROJ-006,CC-0003,CANCELLED,MGR-003,N,Client visit,N
EXP-0001893,EMP-001984,2025-06-19,Office Supplies,Vendor-151,EUR,14347.35,15638.61,1.09,PROJ-031,CC-0009,PENDING,MGR-003,Y,,N
EXP-0001894,EMP-001087,2024-08-25,Marketing Materials,Vendor-95,CAD,5864.78,4339.94,0.74,PROJ-043,CC-0002,REJECTED,MGR-003,Y,Conference attendance,Y
EXP-0001895,EMP-001467,2024-03-28,Office Supplies,Vendor-175,AUD,450.36,292.73,0.65,PROJ-024,CC-0002,APPROVED,MGR-001,N,Team lunch,N
EXP-0001896,EMP-001672,2025-06-24,Client Entertainment,Vendor-144,USD,3615.82,3615.82,1.0,PROJ-018,CC-0007,CANCELLED,MGR-002,Y,Conference attendance,N
EXP-0001897,EMP-001901,2024-12-04,Telecoms,Vendor-86,EUR,12158.96,13253.27,1.09,PROJ-046,CC-0004,REJECTED,MGR-001,Y,Monthly subscription,N
EXP-0001898,EMP-000675,2024-10-27,Travel-Ground,Vendor-22,JPY,6421.92,43.03,0.0067,PROJ-048,CC-0016,REJECTED,MGR-002,N,Team lunch,N
EXP-0001899,EMP-001981,2024-01-13,Travel-Hotel,Vendor-107,EUR,7512.34,8188.45,1.09,PROJ-048,CC-0003,CANCELLED,MGR-001,Y,Monthly subscription,N
EXP-0001900,EMP-000654,2024-07-07,Meals,Vendor-81,AUD,10459.79,6798.86,0.65,PROJ-044,CC-0004,CANCELLED,MGR-003,N,,Y
EXP-0001901,EMP-001863,2025-06-10,Telecoms,Vendor-125,EUR,6344.21,6915.19,1.09,PROJ-046,CC-0003,APPROVED,MGR-001,Y,Team lunch,Y
EXP-0001902,EMP-001938,2024-04-15,Travel-Ground,Vendor-175,SGD,8347.22,6176.94,0.74,PROJ-046,CC-0020,REJECTED,MGR-003,Y,Team lunch,N
EXP-0001903,EMP-000491,2024-02-11,Client Entertainment,Vendor-200,GBP,11067.63,14055.89,1.27,PROJ-037,CC-0010,REJECTED,MGR-001,Y,Client visit,Y
EXP-0001904,EMP-001585,2024-06-02,Marketing Materials,Vendor-52,INR,10707.36,128.49,0.012,PROJ-041,CC-0007,CANCELLED,MGR-001,Y,,N
EXP-0001905,EMP-001176,2024-05-07,Meals,Vendor-13,JPY,9879.94,66.2,0.0067,PROJ-009,CC-0014,REJECTED,MGR-002,Y,,N
EXP-0001906,EMP-000170,2024-12-15,Marketing Materials,Vendor-144,SGD,1446.89,1070.7,0.74,PROJ-009,CC-0003,CANCELLED,MGR-001,Y,Conference attendance,Y
EXP-0001907,EMP-000248,2024-04-28,Office Supplies,Vendor-31,SGD,10918.54,8079.72,0.74,PROJ-005,CC-0010,CANCELLED,MGR-002,Y,Team lunch,Y
EXP-0001908,EMP-001754,2025-05-31,Meals,Vendor-16,GBP,14990.38,19037.78,1.27,PROJ-049,CC-0019,CANCELLED,MGR-002,Y,Client visit,N
EXP-0001909,EMP-001499,2025-06-12,Marketing Materials,Vendor-167,SGD,3201.16,2368.86,0.74,PROJ-049,CC-0011,PENDING,MGR-001,Y,,N
EXP-0001910,EMP-001718,2025-05-22,Training,Vendor-2,AUD,8397.92,5458.65,0.65,PROJ-004,CC-0016,APPROVED,MGR-003,N,Monthly subscription,Y
EXP-0001911,EMP-000195,2024-06-09,Travel-Hotel,Vendor-193,EUR,5021.67,5473.62,1.09,PROJ-042,CC-0018,APPROVED,MGR-003,N,Client visit,N
EXP-0001912,EMP-001200,2024-03-02,Telecoms,Vendor-105,SGD,8580.55,6349.61,0.74,PROJ-043,CC-0013,CANCELLED,MGR-003,Y,Client visit,N
EXP-0001913,EMP-001728,2024-07-27,Marketing Materials,Vendor-56,INR,13659.36,163.91,0.012,PROJ-037,CC-0012,CANCELLED,MGR-001,Y,Monthly subscription,N
EXP-0001914,EMP-001574,2024-01-02,Travel-Air,Vendor-49,EUR,14626.62,15943.02,1.09,PROJ-044,CC-0016,APPROVED,MGR-003,Y,Team lunch,Y
EXP-0001915,EMP-001591,2024-03-03,Marketing Materials,Vendor-162,CAD,7316.4,5414.14,0.74,PROJ-033,CC-0014,CANCELLED,MGR-003,N,Client visit,Y
EXP-0001916,EMP-001628,2024-02-05,Telecoms,Vendor-132,SGD,12010.22,8887.56,0.74,PROJ-016,CC-0009,REJECTED,MGR-003,N,,N
EXP-0001917,EMP-001108,2025-03-26,Office Supplies,Vendor-176,SGD,10840.82,8022.21,0.74,PROJ-012,CC-0020,CANCELLED,MGR-002,Y,Team lunch,N
EXP-0001918,EMP-000809,2024-11-20,Training,Vendor-35,AUD,12182.99,7918.94,0.65,PROJ-028,CC-0016,CANCELLED,MGR-002,Y,Conference attendance,Y
EXP-0001919,EMP-001201,2024-10-04,Training,Vendor-123,GBP,6706.76,8517.59,1.27,PROJ-037,CC-0012,APPROVED,MGR-001,N,Monthly subscription,N
EXP-0001920,EMP-000125,2024-07-09,Office Supplies,Vendor-46,EUR,11324.39,12343.59,1.09,PROJ-026,CC-0020,PENDING,MGR-001,N,Client visit,N
EXP-0001921,EMP-001952,2025-01-15,Training,Vendor-58,AUD,5186.25,3371.06,0.65,PROJ-016,CC-0001,APPROVED,MGR-002,Y,Conference attendance,N
EXP-0001922,EMP-000887,2025-06-11,Software License,Vendor-38,CAD,5031.82,3723.55,0.74,PROJ-042,CC-0005,REJECTED,MGR-002,Y,,N
EXP-0001923,EMP-000702,2024-07-23,Training,Vendor-195,INR,1841.35,22.1,0.012,PROJ-041,CC-0019,APPROVED,MGR-001,Y,Client visit,N
EXP-0001924,EMP-000428,2024-07-17,Travel-Ground,Vendor-127,JPY,9011.18,60.37,0.0067,PROJ-028,CC-0008,PENDING,MGR-002,N,Client visit,N
EXP-0001925,EMP-001939,2025-06-16,Meals,Vendor-120,JPY,2398.52,16.07,0.0067,PROJ-009,CC-0008,CANCELLED,MGR-003,N,Client visit,N
EXP-0001926,EMP-000478,2024-08-22,Training,Vendor-197,CAD,1539.09,1138.93,0.74,PROJ-047,CC-0002,APPROVED,MGR-003,Y,Client visit,Y
EXP-0001927,EMP-000070,2024-07-28,Training,Vendor-3,AUD,14034.73,9122.57,0.65,PROJ-018,CC-0007,PENDING,MGR-001,N,,Y
EXP-0001928,EMP-000752,2025-02-12,Travel-Hotel,Vendor-33,CAD,8005.29,5923.91,0.74,PROJ-024,CC-0016,APPROVED,MGR-002,Y,Client visit,N
EXP-0001929,EMP-001641,2025-01-15,Travel-Hotel,Vendor-123,GBP,8890.7,11291.19,1.27,PROJ-027,CC-0019,CANCELLED,MGR-003,Y,,N
EXP-0001930,EMP-001446,2024-12-31,Client Entertainment,Vendor-78,AUD,5549.24,3607.01,0.65,PROJ-047,CC-0005,APPROVED,MGR-002,Y,,Y
EXP-0001931,EMP-000323,2025-03-21,Client Entertainment,Vendor-8,SGD,9314.65,6892.84,0.74,PROJ-021,CC-0007,PENDING,MGR-003,Y,Client visit,N
EXP-0001932,EMP-000539,2024-05-15,Marketing Materials,Vendor-143,INR,9254.94,111.06,0.012,PROJ-014,CC-0019,APPROVED,MGR-001,Y,,N
EXP-0001933,EMP-000165,2025-01-16,Travel-Air,Vendor-61,CAD,10169.02,7525.07,0.74,PROJ-011,CC-0004,REJECTED,MGR-003,Y,Monthly subscription,N
EXP-0001934,EMP-001490,2024-01-31,Travel-Ground,Vendor-85,GBP,10217.22,12975.87,1.27,PROJ-001,CC-0013,CANCELLED,MGR-002,Y,,Y
EXP-0001935,EMP-000458,2024-10-31,Training,Vendor-107,JPY,9697.02,64.97,0.0067,PROJ-031,CC-0003,REJECTED,MGR-003,Y,Client visit,Y
EXP-0001936,EMP-000183,2024-01-01,Meals,Vendor-136,INR,10865.14,130.38,0.012,PROJ-022,CC-0006,REJECTED,MGR-001,Y,Team lunch,Y
EXP-0001937,EMP-000722,2025-02-14,Meals,Vendor-174,EUR,1556.42,1696.5,1.09,PROJ-029,CC-0010,PENDING,MGR-003,Y,Client visit,N
EXP-0001938,EMP-000592,2024-01-08,Meals,Vendor-143,INR,13755.14,165.06,0.012,PROJ-037,CC-0012,REJECTED,MGR-003,Y,Team lunch,N
EXP-0001939,EMP-001338,2025-01-11,Meals,Vendor-20,JPY,11682.64,78.27,0.0067,PROJ-031,CC-0002,CANCELLED,MGR-001,Y,Conference attendance,Y
EXP-0001940,EMP-000300,2025-04-23,Meals,Vendor-98,GBP,245.35,311.59,1.27,PROJ-043,CC-0013,PENDING,MGR-003,N,Monthly subscription,N
EXP-0001941,EMP-001443,2024-07-09,Travel-Ground,Vendor-187,SGD,3081.27,2280.14,0.74,PROJ-014,CC-0010,CANCELLED,MGR-002,N,,Y
EXP-0001942,EMP-000011,2024-04-08,Telecoms,Vendor-32,JPY,10016.3,67.11,0.0067,PROJ-003,CC-0020,APPROVED,MGR-002,Y,Team lunch,Y
EXP-0001943,EMP-001759,2024-06-06,Office Supplies,Vendor-80,SGD,3126.01,2313.25,0.74,PROJ-020,CC-0015,PENDING,MGR-003,Y,,N
EXP-0001944,EMP-000573,2024-04-03,Training,Vendor-111,INR,9455.21,113.46,0.012,PROJ-004,CC-0020,APPROVED,MGR-003,N,Team lunch,Y
EXP-0001945,EMP-001921,2025-01-09,Marketing Materials,Vendor-28,JPY,4396.61,29.46,0.0067,PROJ-001,CC-0010,REJECTED,MGR-002,N,,N
EXP-0001946,EMP-001177,2024-11-03,Client Entertainment,Vendor-127,JPY,6535.58,43.79,0.0067,PROJ-014,CC-0008,CANCELLED,MGR-003,Y,,N
EXP-0001947,EMP-001173,2024-01-31,Software License,Vendor-100,EUR,7522.59,8199.62,1.09,PROJ-028,CC-0012,APPROVED,MGR-003,N,Team lunch,N
EXP-0001948,EMP-001216,2025-05-29,Meals,Vendor-114,SGD,6643.71,4916.35,0.74,PROJ-018,CC-0008,REJECTED,MGR-002,Y,,N
EXP-0001949,EMP-001031,2024-02-11,Office Supplies,Vendor-41,INR,9288.35,111.46,0.012,PROJ-048,CC-0011,APPROVED,MGR-001,N,Conference attendance,N
